#Age   [M/H] slope  CN1    CN2  Ca4227    G   Fe4383 Ca4455 Fe4531  C4668   Hb   Fe5015   Mg1    Mg2    Mgb  Fe5270 Fe5335 Fe5406 Fe5709 Fe5782   NaD    TiO1   TiO2    HdA    HgA   HdF    HgF   D4000   CaT*   PaT    CaT    sTiO   MgI   D_CO
#===========================================================================================================================================================================================================================---------------------
 2.24  0.00  0.30 -0.018  0.021  1.014  3.999  3.847  1.325  2.920  4.092  2.549  5.022  0.068  0.182  2.807  2.556  2.267  1.434  0.915  0.771  2.538  0.040  0.061  0.419 -2.368  1.474  0.641  1.841  7.419  1.112  8.454  1.069  0.643  1.192
 2.51  0.00  0.30 -0.007  0.030  1.060  4.250  4.095  1.374  3.000  4.284  2.418  5.132  0.071  0.189  2.937  2.625  2.330  1.479  0.936  0.787  2.593  0.039  0.060 -0.041 -2.976  1.229  0.305  1.889  7.471  1.060  8.456  1.064  0.654  1.190
 2.82  0.00  0.30  0.002  0.037  1.114  4.479  4.316  1.423  3.075  4.489  2.300  5.260  0.075  0.197  3.092  2.688  2.393  1.523  0.949  0.798  2.656  0.041  0.063 -0.476 -3.534  1.007 -0.006  1.948  7.513  1.021  8.463  1.065  0.663  1.191
 3.16  0.00  0.30  0.012  0.046  1.171  4.702  4.558  1.477  3.159  4.712  2.177  5.383  0.080  0.206  3.245  2.761  2.464  1.576  0.969  0.816  2.730  0.042  0.065 -0.936 -4.096  0.786 -0.319  2.026  7.564  0.995  8.489  1.066  0.675  1.191
 3.55  0.00  0.30  0.019  0.053  1.209  4.880  4.746  1.515  3.220  4.857  2.085  5.448  0.083  0.212  3.344  2.808  2.509  1.609  0.981  0.827  2.781  0.042  0.066 -1.295 -4.524  0.612 -0.558  2.080  7.568  0.985  8.483  1.070  0.682  1.191
 3.98  0.00  0.30  0.025  0.058  1.251  5.034  4.917  1.546  3.273  4.968  2.003  5.501  0.086  0.218  3.439  2.853  2.554  1.642  0.994  0.836  2.833  0.042  0.065 -1.604 -4.889  0.459 -0.767  2.128  7.601  0.963  8.497  1.064  0.691  1.189
 4.47  0.00  0.30  0.020  0.053  1.248  4.993  4.859  1.533  3.253  4.887  2.023  5.458  0.085  0.217  3.429  2.832  2.538  1.626  0.986  0.827  2.827  0.042  0.065 -1.498 -4.773  0.505 -0.709  2.112  7.582  0.972  8.486  1.063  0.691  1.189
 5.01  0.00  0.30  0.025  0.057  1.282  5.109  4.982  1.562  3.297  4.980  1.959  5.511  0.088  0.222  3.500  2.867  2.573  1.652  0.995  0.836  2.870  0.042  0.066 -1.737 -5.061  0.393 -0.868  2.148  7.581  0.966  8.480  1.067  0.696  1.190
 5.62  0.00  0.30  0.031  0.063  1.323  5.229  5.126  1.592  3.349  5.085  1.891  5.568  0.091  0.228  3.579  2.911  2.616  1.684  1.006  0.847  2.927  0.042  0.067 -1.996 -5.362  0.271 -1.037  2.193  7.588  0.956  8.477  1.068  0.701  1.190
 6.31  0.00  0.30  0.028  0.060  1.329  5.282  5.136  1.588  3.341  5.020  1.869  5.530  0.090  0.228  3.608  2.898  2.606  1.671  1.002  0.834  2.926  0.041  0.063 -2.068 -5.461  0.234 -1.106  2.206  7.571  0.938  8.443  1.060  0.705  1.186
 7.08  0.00  0.30  0.032  0.063  1.366  5.375  5.257  1.611  3.382  5.093  1.814  5.566  0.093  0.233  3.680  2.935  2.641  1.696  1.009  0.842  2.982  0.041  0.064 -2.269 -5.690  0.136 -1.236  2.249  7.563  0.934  8.432  1.062  0.710  1.187
 7.94  0.00  0.30  0.035  0.066  1.401  5.489  5.380  1.639  3.425  5.178  1.750  5.609  0.096  0.238  3.760  2.967  2.674  1.720  1.017  0.847  3.031  0.041  0.064 -2.521 -5.972  0.030 -1.399  2.298  7.554  0.925  8.415  1.063  0.714  1.187
 8.91  0.00  0.30  0.041  0.071  1.448  5.589  5.531  1.670  3.481  5.282  1.684  5.657  0.100  0.245  3.840  3.015  2.721  1.757  1.028  0.860  3.104  0.042  0.066 -2.766 -6.238 -0.080 -1.550  2.351  7.547  0.919  8.402  1.067  0.719  1.187
10.00  0.00  0.30  0.044  0.074  1.485  5.675  5.647  1.697  3.524  5.361  1.628  5.697  0.103  0.250  3.912  3.050  2.757  1.784  1.036  0.867  3.162  0.042  0.066 -2.983 -6.470 -0.168 -1.682  2.400  7.543  0.911  8.391  1.066  0.724  1.187
11.22  0.00  0.30  0.049  0.080  1.531  5.772  5.794  1.728  3.578  5.462  1.563  5.746  0.107  0.257  3.990  3.096  2.804  1.818  1.047  0.878  3.237  0.042  0.067 -3.237 -6.734 -0.276 -1.831  2.449  7.523  0.908  8.367  1.070  0.728  1.187
12.59  0.00  0.30  0.055  0.085  1.583  5.860  5.948  1.762  3.637  5.576  1.498  5.818  0.111  0.265  4.086  3.152  2.856  1.856  1.059  0.890  3.321  0.043  0.068 -3.494 -6.996 -0.387 -1.982  2.511  7.533  0.901  8.371  1.068  0.736  1.187
14.13  0.00  0.30  0.060  0.091  1.630  5.945  6.089  1.798  3.694  5.686  1.435  5.876  0.115  0.272  4.162  3.198  2.903  1.892  1.068  0.902  3.400  0.043  0.069 -3.756 -7.258 -0.483 -2.123  2.560  7.517  0.901  8.356  1.072  0.740  1.188
15.85  0.00  0.30  0.064  0.096  1.673  6.006  6.216  1.824  3.743  5.756  1.382  5.909  0.119  0.278  4.225  3.241  2.946  1.924  1.076  0.911  3.483  0.044  0.070 -3.957 -7.447 -0.566 -2.235  2.602  7.497  0.902  8.336  1.075  0.744  1.188
17.78  0.00  0.30  0.068  0.101  1.715  6.069  6.336  1.854  3.793  5.839  1.324  5.953  0.123  0.285  4.304  3.283  2.985  1.955  1.083  0.919  3.568  0.044  0.070 -4.190 -7.671 -0.651 -2.361  2.652  7.473  0.902  8.312  1.077  0.748  1.187
 0.10  0.22  0.30 -0.155 -0.081  0.093 -1.169  0.255  0.115  0.433  0.804  5.528  1.807  0.040  0.085  0.936  1.098  0.877  0.590  0.618  0.570  1.809  0.028  0.037  7.095  6.677  5.694  5.821  1.233  6.343  3.569  9.663  1.004  0.516  1.177
 0.11  0.22  0.30 -0.166 -0.090  0.042 -1.454  0.013  0.047  0.303  0.448  5.889  1.471  0.031  0.069  0.720  0.878  0.655  0.421  0.529  0.481  1.469  0.024  0.026  7.571  7.303  5.953  6.115  1.254  6.060  3.758  9.555  1.005  0.488  1.173
 0.13  0.22  0.30 -0.176 -0.097  0.059 -1.674 -0.067  0.074  0.375  0.459  6.222  1.594  0.029  0.069  0.759  0.900  0.679  0.421  0.522  0.471  1.459  0.025  0.028  8.020  7.876  6.188  6.382  1.276  5.397  3.460  8.615  1.178  0.432  1.221
 0.14  0.22  0.30 -0.185 -0.103  0.068 -1.856 -0.139  0.095  0.437  0.439  6.521  1.651  0.026  0.067  0.754  0.905  0.684  0.412  0.517  0.461  1.407  0.024  0.025  8.437  8.400  6.399  6.625  1.292  5.257  3.636  8.639  1.155  0.417  1.216
 0.16  0.22  0.30 -0.191 -0.108  0.082 -1.980 -0.178  0.128  0.523  0.467  6.765  1.752  0.024  0.067  0.768  0.936  0.715  0.421  0.522  0.458  1.384  0.023  0.022  8.805  8.840  6.576  6.823  1.310  5.207  3.784  8.726  1.125  0.408  1.209
 0.18  0.22  0.30 -0.196 -0.111  0.099 -2.052 -0.197  0.163  0.612  0.514  6.952  1.869  0.022  0.068  0.797  0.974  0.752  0.435  0.527  0.457  1.372  0.022  0.020  9.116  9.197  6.715  6.978  1.330  5.165  3.876  8.769  1.105  0.404  1.203
 0.20  0.22  0.30 -0.200 -0.114  0.116 -2.083 -0.211  0.199  0.703  0.562  7.108  1.979  0.020  0.068  0.821  1.006  0.784  0.444  0.530  0.453  1.354  0.022  0.018  9.398  9.510  6.827  7.109  1.353  5.117  3.977  8.816  1.084  0.398  1.196
 0.22  0.22  0.30 -0.201 -0.115  0.140 -2.055 -0.190  0.241  0.803  0.647  7.184  2.118  0.019  0.070  0.870  1.062  0.840  0.471  0.543  0.459  1.373  0.021  0.017  9.593  9.700  6.889  7.178  1.376  5.133  3.982  8.836  1.073  0.401  1.191
 0.25  0.22  0.30 -0.201 -0.115  0.166 -1.962 -0.141  0.290  0.913  0.763  7.200  2.276  0.018  0.072  0.930  1.125  0.903  0.503  0.557  0.466  1.400  0.022  0.016  9.716  9.787  6.903  7.193  1.401  5.155  3.914  8.794  1.075  0.405  1.191
 0.28  0.22  0.30 -0.199 -0.114  0.189 -1.852 -0.099  0.332  1.009  0.852  7.197  2.402  0.017  0.073  0.974  1.169  0.949  0.522  0.564  0.465  1.408  0.022  0.016  9.809  9.838  6.896  7.191  1.426  5.128  3.883  8.739  1.077  0.402  1.191
 0.32  0.22  0.30 -0.195 -0.111  0.220 -1.661 -0.005  0.386  1.127  1.004  7.101  2.572  0.017  0.077  1.051  1.245  1.025  0.565  0.584  0.477  1.455  0.022  0.016  9.791  9.723  6.826  7.103  1.452  5.208  3.788  8.730  1.076  0.412  1.190
 0.35  0.22  0.30 -0.189 -0.107  0.253 -1.418  0.118  0.444  1.248  1.177  6.949  2.750  0.017  0.080  1.134  1.325  1.105  0.610  0.604  0.490  1.505  0.022  0.016  9.681  9.488  6.704  6.954  1.477  5.299  3.668  8.710  1.079  0.420  1.191
 0.40  0.22  0.30 -0.182 -0.102  0.286 -1.134  0.254  0.501  1.367  1.353  6.760  2.922  0.018  0.084  1.218  1.402  1.181  0.654  0.623  0.500  1.549  0.022  0.017  9.499  9.165  6.539  6.759  1.504  5.396  3.529  8.678  1.084  0.429  1.192
 0.45  0.22  0.30 -0.172 -0.096  0.324 -0.784  0.438  0.567  1.498  1.572  6.502  3.115  0.019  0.088  1.317  1.493  1.272  0.708  0.647  0.515  1.611  0.022  0.017  9.186  8.674  6.305  6.478  1.530  5.572  3.313  8.653  1.089  0.445  1.192
 0.50  0.22  0.30 -0.160 -0.087  0.368 -0.381  0.666  0.640  1.639  1.836  6.184  3.330  0.021  0.094  1.437  1.600  1.378  0.776  0.679  0.537  1.694  0.022  0.018  8.749  8.022  6.009  6.115  1.557  5.794  3.057  8.637  1.091  0.466  1.193
 0.56  0.22  0.30 -0.146 -0.077  0.413  0.072  0.937  0.717  1.785  2.129  5.822  3.537  0.023  0.101  1.561  1.709  1.486  0.845  0.711  0.561  1.780  0.023  0.019  8.174  7.212  5.645  5.671  1.585  5.977  2.840  8.618  1.087  0.481  1.192
 0.63  0.22  0.30 -0.132 -0.066  0.457  0.532  1.213  0.791  1.922  2.411  5.458  3.733  0.025  0.107  1.680  1.809  1.585  0.907  0.738  0.579  1.853  0.023  0.019  7.532  6.339  5.250  5.196  1.598  6.140  2.623  8.579  1.085  0.494  1.192
 0.71  0.22  0.30 -0.116 -0.055  0.506  1.031  1.525  0.870  2.065  2.718  5.059  3.935  0.028  0.113  1.809  1.915  1.689  0.975  0.768  0.600  1.935  0.023  0.020  6.754  5.322  4.789  4.647  1.604  6.297  2.401  8.530  1.085  0.506  1.192
 0.79  0.22  0.30 -0.096 -0.040  0.560  1.589  1.909  0.960  2.223  3.095  4.610  4.165  0.032  0.122  1.963  2.042  1.812  1.059  0.806  0.629  2.041  0.024  0.021  5.750  4.073  4.230  3.982  1.617  6.489  2.138  8.477  1.085  0.526  1.192
 0.89  0.22  0.30 -0.078 -0.026  0.618  2.099  2.293  1.045  2.370  3.458  4.197  4.378  0.037  0.131  2.123  2.162  1.930  1.142  0.842  0.659  2.154  0.025  0.023  4.748  2.872  3.685  3.352  1.633  6.666  1.905  8.437  1.086  0.546  1.192
 1.00  0.22  0.30 -0.060 -0.011  0.673  2.580  2.651  1.125  2.508  3.808  3.816  4.576  0.042  0.139  2.270  2.276  2.042  1.222  0.877  0.688  2.260  0.025  0.025  3.681  1.667  3.138  2.735  1.656  6.833  1.704  8.418  1.084  0.565  1.191
 1.12  0.22  0.30 -0.043  0.003  0.730  3.030  3.066  1.203  2.640  4.150  3.462  4.759  0.047  0.151  2.408  2.386  2.149  1.300  0.912  0.717  2.368  0.026  0.026  2.638  0.486  2.616  2.129  1.691  6.971  1.526  8.390  1.082  0.583  1.190
 1.26  0.22  0.30 -0.026  0.017  0.799  3.422  3.477  1.283  2.774  4.496  3.154  4.948  0.054  0.163  2.572  2.506  2.270  1.392  0.953  0.756  2.504  0.026  0.029  1.555 -0.643  2.135  1.573  1.740  7.144  1.372  8.420  1.077  0.607  1.189
 1.41  0.22  0.30 -0.003  0.038  0.930  3.843  3.983  1.403  2.978  5.026  2.810  5.245  0.069  0.185  2.824  2.698  2.473  1.556  1.017  0.834  2.771  0.031  0.041  0.414 -1.918  1.641  0.950  1.817  7.509  1.205  8.630  1.066  0.653  1.190
 1.58  0.22  0.30  0.008  0.049  1.088  4.115  4.382  1.509  3.150  5.441  2.577  5.580  0.082  0.206  3.096  2.849  2.632  1.671  1.044  0.889  3.026  0.040  0.064 -0.100 -2.689  1.367  0.552  1.887  7.472  1.120  8.513  1.136  0.646  1.211
 1.78  0.22  0.30 -0.006  0.032  1.059  4.080  4.322  1.453  3.060  5.046  2.618  5.365  0.075  0.197  2.980  2.732  2.529  1.584  1.008  0.839  2.886  0.038  0.058  0.152 -2.455  1.434  0.662  1.865  7.685  1.095  8.703  1.068  0.667  1.196
 2.00  0.22  0.30  0.000  0.036  1.110  4.282  4.499  1.493  3.123  5.178  2.512  5.452  0.079  0.203  3.092  2.778  2.579  1.618  1.020  0.849  2.937  0.039  0.060 -0.193 -2.943  1.244  0.394  1.908  7.766  1.050  8.743  1.060  0.681  1.194
 2.24  0.22  0.30  0.009  0.044  1.167  4.524  4.731  1.545  3.203  5.390  2.385  5.575  0.083  0.211  3.234  2.843  2.646  1.667  1.038  0.865  3.005  0.040  0.063 -0.645 -3.538  1.013  0.067  1.966  7.830  1.014  8.773  1.058  0.695  1.194
 2.51  0.22  0.30  0.018  0.052  1.222  4.727  4.947  1.588  3.277  5.582  2.277  5.682  0.087  0.218  3.366  2.906  2.705  1.710  1.052  0.877  3.082  0.041  0.065 -1.039 -4.042  0.800 -0.216  2.032  7.847  1.004  8.780  1.066  0.704  1.195
 2.82  0.22  0.30  0.028  0.061  1.281  4.936  5.173  1.640  3.357  5.795  2.162  5.787  0.092  0.227  3.505  2.971  2.774  1.760  1.070  0.894  3.163  0.042  0.067 -1.471 -4.572  0.597 -0.509  2.102  7.869  0.991  8.790  1.069  0.715  1.196
 3.16  0.22  0.30  0.042  0.074  1.347  5.156  5.465  1.702  3.460  6.079  2.027  5.895  0.099  0.239  3.662  3.058  2.860  1.828  1.097  0.924  3.273  0.042  0.069 -1.995 -5.177  0.365 -0.843  2.194  7.909  0.966  8.807  1.066  0.730  1.195
 3.55  0.22  0.30  0.053  0.085  1.408  5.344  5.705  1.757  3.546  6.320  1.916  6.022  0.104  0.248  3.802  3.134  2.934  1.887  1.121  0.944  3.355  0.042  0.069 -2.446 -5.690  0.169 -1.125  2.276  7.888  0.953  8.774  1.073  0.736  1.196
 3.98  0.22  0.30  0.060  0.093  1.451  5.462  5.873  1.787  3.599  6.459  1.846  6.080  0.107  0.255  3.897  3.182  2.982  1.920  1.132  0.953  3.420  0.043  0.069 -2.726 -6.001  0.031 -1.304  2.338  7.810  0.953  8.696  1.086  0.734  1.198
 4.47  0.22  0.30  0.064  0.096  1.483  5.571  5.990  1.814  3.641  6.541  1.787  6.118  0.110  0.259  3.960  3.212  3.014  1.945  1.142  0.960  3.462  0.042  0.069 -2.971 -6.271 -0.070 -1.455  2.384  7.852  0.935  8.722  1.076  0.745  1.196
 5.01  0.22  0.30  0.058  0.089  1.465  5.510  5.913  1.786  3.606  6.391  1.818  6.018  0.108  0.256  3.914  3.178  2.983  1.917  1.131  0.947  3.446  0.042  0.068 -2.776 -6.067 -0.006 -1.356  2.345  7.798  0.944  8.676  1.078  0.740  1.195
 5.62  0.22  0.30  0.061  0.093  1.507  5.618  6.036  1.815  3.651  6.487  1.757  6.065  0.112  0.262  4.001  3.211  3.018  1.943  1.138  0.954  3.500  0.042  0.069 -3.022 -6.345 -0.109 -1.515  2.394  7.787  0.935  8.657  1.080  0.744  1.196
 6.31  0.22  0.30  0.063  0.094  1.550  5.718  6.130  1.842  3.688  6.562  1.702  6.137  0.114  0.267  4.100  3.240  3.049  1.966  1.141  0.953  3.544  0.043  0.070 -3.252 -6.606 -0.200 -1.666  2.439  7.770  0.926  8.632  1.082  0.748  1.196
 7.08  0.22  0.30  0.068  0.099  1.587  5.795  6.258  1.864  3.730  6.647  1.648  6.163  0.117  0.272  4.164  3.278  3.085  1.993  1.151  0.962  3.607  0.043  0.070 -3.459 -6.823 -0.297 -1.794  2.487  7.714  0.915  8.565  1.089  0.747  1.197
 7.94  0.22  0.30  0.074  0.105  1.635  5.885  6.410  1.893  3.784  6.759  1.585  6.207  0.121  0.279  4.242  3.325  3.133  2.027  1.163  0.973  3.685  0.043  0.070 -3.699 -7.074 -0.407 -1.937  2.543  7.673  0.853  8.466  1.093  0.744  1.198
 8.91  0.22  0.30  0.078  0.110  1.676  5.974  6.546  1.925  3.834  6.858  1.523  6.232  0.125  0.286  4.317  3.361  3.170  2.057  1.172  0.983  3.754  0.043  0.071 -3.954 -7.331 -0.497 -2.085  2.597  7.675  0.857  8.472  1.091  0.753  1.197
10.00  0.22  0.30  0.083  0.115  1.721  6.033  6.675  1.949  3.883  6.942  1.471  6.259  0.129  0.292  4.382  3.402  3.212  2.087  1.181  0.993  3.834  0.043  0.071 -4.147 -7.523 -0.583 -2.199  2.642  7.682  0.882  8.502  1.087  0.764  1.196
11.22  0.22  0.30  0.088  0.121  1.776  6.109  6.808  1.988  3.941  7.057  1.407  6.321  0.134  0.300  4.463  3.449  3.259  2.126  1.194  1.007  3.917  0.044  0.073 -4.401 -7.784 -0.666 -2.335  2.692  7.671  0.873  8.483  1.089  0.768  1.196
12.59  0.22  0.30  0.100  0.133  1.838  6.162  6.994  2.022  4.013  7.215  1.339  6.374  0.140  0.309  4.551  3.516  3.323  2.174  1.210  1.028  4.034  0.044  0.073 -4.670 -8.034 -0.790 -2.482  2.753  7.642  0.868  8.450  1.092  0.771  1.196
14.13  0.22  0.30  0.108  0.142  1.899  6.211  7.160  2.056  4.080  7.339  1.277  6.420  0.145  0.317  4.632  3.576  3.379  2.217  1.223  1.044  4.147  0.044  0.074 -4.920 -8.262 -0.890 -2.614  2.819  7.639  0.862  8.440  1.089  0.779  1.195
15.85  0.22  0.30  0.115  0.150  1.955  6.241  7.299  2.084  4.137  7.445  1.225  6.462  0.150  0.325  4.712  3.627  3.429  2.252  1.228  1.054  4.260  0.045  0.075 -5.117 -8.435 -0.974 -2.713  2.877  7.594  0.862  8.396  1.094  0.781  1.196
17.78  0.22  0.30  0.115  0.152  2.000  6.278  7.388  2.113  4.183  7.497  1.181  6.486  0.154  0.331  4.778  3.658  3.460  2.275  1.226  1.057  4.356  0.046  0.077 -5.300 -8.596 -1.023 -2.811  2.913  7.548  0.862  8.349  1.097  0.782  1.196
 0.10 -1.71  1.30 -0.324 -0.223 -0.408 -3.166 -1.494 -0.226 -0.368  0.121  6.688  0.072  0.015  0.006  0.332 -0.794 -0.069 -0.126  0.069 -0.164  0.801  0.013 -0.005  8.948  9.058  7.207  7.272  1.124  1.848  5.062  6.556  0.948 -0.014  1.061
 0.11 -1.71  1.30 -0.312 -0.168 -0.182 -1.404 -0.497  0.098  0.585  0.109  4.843  1.583  0.006  0.028  0.291  0.439  0.532  0.321  0.361  0.138  1.571  0.011  0.006  7.715  6.539  6.099  5.728  1.210  5.626  2.133  7.610  0.991  0.326  1.128
 0.13 -1.71  1.30 -0.318 -0.180 -0.151 -1.300 -0.436  0.130  0.681  0.102  4.762  1.705  0.006  0.033  0.328  0.525  0.584  0.357  0.374  0.156  1.647  0.012  0.008  7.711  6.464  6.035  5.659  1.232  5.747  2.073  7.675  0.993  0.341  1.131
 0.14 -1.71  1.30 -0.318 -0.186 -0.136 -1.309 -0.441  0.140  0.712  0.105  4.777  1.740  0.007  0.036  0.371  0.547  0.607  0.373  0.374  0.162  1.697  0.013  0.010  7.763  6.523  6.044  5.682  1.247  5.775  2.094  7.723  0.994  0.347  1.133
 0.16 -1.71  1.30 -0.300 -0.171 -0.114 -1.236 -0.411  0.159  0.770  0.114  4.715  1.815  0.008  0.040  0.412  0.597  0.644  0.398  0.380  0.172  1.765  0.014  0.013  7.744  6.480  5.989  5.641  1.278  5.851  2.071  7.778  0.996  0.359  1.136
 0.18 -1.71  1.30 -0.282 -0.158 -0.105 -1.254 -0.446  0.161  0.777  0.126  4.732  1.825  0.009  0.044  0.455  0.598  0.657  0.407  0.375  0.173  1.814  0.016  0.015  7.776  6.526  5.999  5.667  1.302  5.890  2.083  7.827  0.998  0.368  1.138
 0.20 -1.71  1.30 -0.268 -0.147 -0.085 -1.211 -0.421  0.177  0.827  0.133  4.699  1.890  0.010  0.048  0.501  0.636  0.689  0.429  0.375  0.180  1.887  0.017  0.018  7.800  6.536  5.969  5.655  1.327  5.954  2.077  7.886  0.999  0.382  1.141
 0.22 -1.71  1.30 -0.253 -0.137 -0.081 -1.253 -0.472  0.171  0.810  0.137  4.739  1.862  0.011  0.050  0.537  0.610  0.687  0.425  0.362  0.174  1.906  0.018  0.020  7.820  6.634  6.005  5.726  1.362  5.895  2.151  7.896  0.999  0.384  1.143
 0.25 -1.71  1.30 -0.241 -0.131 -0.088 -1.362 -0.567  0.152  0.757  0.130  4.844  1.782  0.012  0.050  0.561  0.545  0.662  0.405  0.344  0.159  1.871  0.019  0.021  7.957  6.803  6.067  5.808  1.374  5.767  2.265  7.873  0.998  0.377  1.143
 0.28 -1.71  1.30 -0.230 -0.125 -0.106 -1.519 -0.721  0.117  0.659  0.139  4.973  1.650  0.012  0.049  0.570  0.442  0.617  0.372  0.320  0.138  1.820  0.020  0.022  8.029  7.003  6.181  5.957  1.383  5.614  2.410  7.855  0.996  0.368  1.143
 0.32 -1.71  1.30 -0.217 -0.117 -0.150 -1.690 -0.961  0.051  0.454  0.179  5.093  1.386  0.014  0.044  0.533  0.245  0.519  0.302  0.283  0.097  1.704  0.020  0.020  7.969  7.105  6.262  6.078  1.392  5.377  2.564  7.762  0.994  0.350  1.141
 0.35 -1.71  1.30 -0.207 -0.109 -0.170 -1.751 -1.089  0.021  0.353  0.215  5.123  1.255  0.015  0.041  0.499  0.149  0.472  0.269  0.268  0.079  1.640  0.019  0.018  7.803  7.057  6.303  6.133  1.405  5.301  2.573  7.693  0.992  0.347  1.140
 0.40 -1.71  1.30 -0.197 -0.101 -0.192 -1.860 -1.252 -0.016  0.236  0.253  5.191  1.104  0.016  0.037  0.457  0.034  0.414  0.229  0.250  0.056  1.573  0.019  0.017  7.902  7.145  6.324  6.152  1.423  5.242  2.560  7.623  0.991  0.351  1.139
 0.45 -1.71  1.30 -0.188 -0.094 -0.176 -1.918 -1.266 -0.009  0.267  0.217  5.266  1.130  0.015  0.038  0.473  0.050  0.420  0.232  0.249  0.057  1.559  0.019  0.016  8.039  7.280  6.384  6.207  1.433  5.209  2.562  7.592  0.990  0.353  1.139
 0.50 -1.71  1.30 -0.180 -0.089 -0.164 -1.961 -1.289 -0.009  0.281  0.154  5.345  1.115  0.014  0.037  0.483  0.037  0.406  0.217  0.239  0.049  1.502  0.019  0.015  8.155  7.405  6.423  6.256  1.440  5.043  2.642  7.500  0.988  0.337  1.137
 0.56 -1.71  1.30 -0.172 -0.082 -0.144 -1.924 -1.256  0.004  0.329  0.107  5.335  1.156  0.013  0.038  0.506  0.066  0.417  0.222  0.239  0.051  1.480  0.018  0.015  8.176  7.403  6.392  6.230  1.447  4.989  2.621  7.426  0.986  0.330  1.136
 0.63 -1.71  1.30 -0.160 -0.071 -0.118 -1.793 -1.186  0.025  0.392  0.076  5.234  1.219  0.012  0.040  0.535  0.118  0.441  0.234  0.244  0.059  1.467  0.019  0.015  8.026  7.174  6.260  6.081  1.452  4.979  2.500  7.304  0.985  0.326  1.135
 0.71 -1.71  1.30 -0.152 -0.067 -0.098 -1.661 -1.095  0.038  0.428  0.020  5.141  1.225  0.011  0.039  0.558  0.134  0.443  0.227  0.240  0.055  1.410  0.018  0.014  7.774  6.873  6.082  5.896  1.452  4.814  2.456  7.098  0.981  0.308  1.132
 0.79 -1.71  1.30 -0.144 -0.061 -0.070 -1.440 -0.984  0.063  0.500 -0.023  4.959  1.289  0.010  0.041  0.557  0.194  0.469  0.238  0.245  0.063  1.389  0.018  0.014  7.530  6.760  5.787  5.729  1.463  4.744  2.294  6.878  0.979  0.305  1.130
 0.89 -1.71  1.30 -0.136 -0.055 -0.043 -1.213 -0.981  0.090  0.563 -0.048  4.815  1.341  0.009  0.041  0.400  0.252  0.497  0.251  0.252  0.070  1.361  0.017  0.013  7.352  6.592  5.525  5.542  1.473  4.632  2.115  6.599  0.977  0.302  1.127
 1.00 -1.71  1.30 -0.128 -0.050 -0.022 -1.034 -0.850  0.110  0.606 -0.077  4.741  1.358  0.009  0.040  0.469  0.288  0.516  0.255  0.253  0.074  1.317  0.017  0.012  7.135  6.267  5.341  5.331  1.486  4.472  2.008  6.340  0.973  0.292  1.122
 1.12 -1.71  1.30 -0.123 -0.044  0.011 -0.680 -0.641  0.152  0.716 -0.096  4.504  1.479  0.009  0.042  0.543  0.394  0.564  0.283  0.271  0.089  1.312  0.017  0.013  6.789  5.695  5.047  4.967  1.515  4.568  1.798  6.240  0.972  0.302  1.121
 1.26 -1.71  1.30 -0.128 -0.039  0.053 -0.199 -0.403  0.210  0.881 -0.100  4.153  1.688  0.008  0.044  0.582  0.545  0.622  0.324  0.303  0.111  1.321  0.017  0.014  6.409  4.922  4.713  4.503  1.554  4.829  1.550  6.271  0.974  0.325  1.122
 1.41 -1.71  1.30 -0.130 -0.040  0.049 -0.507 -0.673  0.167  0.781 -0.147  4.438  1.555  0.008  0.040  0.614  0.438  0.548  0.273  0.279  0.079  1.230  0.017  0.012  6.839  5.398  5.060  4.793  1.552  4.650  1.697  6.228  0.970  0.305  1.116
 1.58 -1.71  1.30 -0.130 -0.039  0.071 -0.355 -0.595  0.183  0.828 -0.177  4.346  1.591  0.007  0.040  0.645  0.468  0.558  0.275  0.280  0.080  1.203  0.017  0.012  6.721  5.191  4.947  4.651  1.562  4.624  1.663  6.170  0.969  0.303  1.115
 1.78 -1.71  1.30 -0.129 -0.037  0.098 -0.115 -0.456  0.207  0.892 -0.207  4.178  1.643  0.006  0.040  0.666  0.515  0.576  0.283  0.284  0.083  1.185  0.017  0.012  6.485  4.813  4.750  4.412  1.574  4.612  1.597  6.098  0.967  0.303  1.113
 2.00 -1.71  1.30 -0.130 -0.037  0.121  0.061 -0.371  0.223  0.937 -0.233  4.064  1.675  0.005  0.041  0.695  0.543  0.583  0.284  0.286  0.084  1.151  0.017  0.011  6.323  4.541  4.617  4.238  1.592  4.574  1.564  6.028  0.965  0.299  1.111
 2.24 -1.71  1.30 -0.129 -0.036  0.139  0.179 -0.304  0.233  0.965 -0.254  3.980  1.690  0.005  0.042  0.726  0.561  0.592  0.287  0.286  0.084  1.145  0.017  0.010  6.185  4.337  4.513  4.112  1.601  4.549  1.531  5.973  0.964  0.298  1.109
 2.51 -1.71  1.30 -0.129 -0.036  0.152  0.230 -0.279  0.235  0.970 -0.281  3.945  1.678  0.005  0.041  0.732  0.557  0.587  0.280  0.282  0.080  1.122  0.016  0.010  6.125  4.251  4.471  4.053  1.607  4.481  1.526  5.900  0.962  0.293  1.107
 2.82 -1.71  1.30 -0.129 -0.037  0.161  0.241 -0.268  0.234  0.969 -0.299  3.937  1.664  0.005  0.042  0.760  0.552  0.586  0.277  0.279  0.077  1.114  0.016  0.009  6.095  4.215  4.459  4.031  1.605  4.438  1.533  5.863  0.961  0.290  1.106
