 6.020000  1.  -2.2490  1.  -0.032  -0.016   0.024  -0.130   0.590   0.006   0.300  -0.845   1.274   0.135   0.002   0.002  -0.021    -0.027  -0.017   0.217   0.057   0.144   0.693   0.010   0.004       1.488       1.158       1.228       1.191       0.922       0.960       0.214       0.245       0.195      -0.070
 6.040001  1.  -2.2490  1.  -0.032  -0.016   0.024  -0.130   0.601   0.007   0.306  -0.867   1.288   0.136   0.002   0.002  -0.022    -0.028  -0.018   0.221   0.059   0.147   0.707   0.010   0.004       1.501       1.167       1.240       1.203       0.922       0.960       0.217       0.247       0.191      -0.069
 6.059999  1.  -2.2490  1.  -0.033  -0.016   0.025  -0.132   0.617   0.007   0.315  -0.899   1.312   0.137   0.002   0.002  -0.023    -0.029  -0.019   0.227   0.060   0.151   0.729   0.010   0.004       1.523       1.183       1.261       1.224       0.922       0.960       0.222       0.251       0.186      -0.069
 6.079998  1.  -2.2490  1.  -0.034  -0.017   0.026  -0.134   0.639   0.007   0.327  -0.943   1.346   0.139   0.001   0.001  -0.026    -0.031  -0.020   0.235   0.062   0.156   0.758   0.011   0.004       1.555       1.206       1.291       1.253       0.923       0.961       0.228       0.256       0.179      -0.069
 6.100002  1.  -2.2490  1.  -0.035  -0.017   0.028  -0.137   0.670   0.008   0.345  -1.005   1.397   0.142   0.001   0.001  -0.029    -0.034  -0.021   0.246   0.066   0.164   0.800   0.011   0.004       1.603       1.241       1.335       1.296       0.924       0.961       0.237       0.264       0.171      -0.068
 6.120001  1.  -2.2490  1.  -0.032  -0.015   0.024  -0.128   0.594   0.007   0.303  -0.857   1.265   0.134   0.002   0.002  -0.022    -0.027  -0.017   0.218   0.058   0.145   0.699   0.010   0.004       1.475       1.146       1.220       1.183       0.921       0.960       0.215       0.245       0.187      -0.067
 6.139998  1.  -2.2490  1.  -0.031  -0.015   0.024  -0.126   0.585   0.007   0.298  -0.841   1.245   0.133   0.003   0.003  -0.021    -0.027  -0.017   0.214   0.057   0.143   0.687   0.010   0.004       1.454       1.130       1.202       1.166       0.921       0.960       0.212       0.242       0.187      -0.066
 6.160000  1.  -2.2490  1.  -0.032  -0.015   0.025  -0.127   0.600   0.007   0.306  -0.870   1.264   0.134   0.002   0.002  -0.023    -0.028  -0.018   0.219   0.058   0.146   0.707   0.010   0.004       1.472       1.142       1.219       1.183       0.921       0.960       0.216       0.246       0.181      -0.066
 6.180000  1.  -2.2490  1.  -0.032  -0.016   0.026  -0.128   0.621   0.007   0.319  -0.914   1.294   0.135   0.002   0.002  -0.025    -0.031  -0.019   0.227   0.061   0.151   0.736   0.010   0.004       1.498       1.161       1.245       1.208       0.922       0.960       0.222       0.251       0.174      -0.065
 6.199999  1.  -2.2490  1.  -0.033  -0.016   0.026  -0.129   0.630   0.007   0.324  -0.932   1.305   0.136   0.002   0.002  -0.026    -0.031  -0.019   0.230   0.061   0.153   0.748   0.010   0.004       1.508       1.168       1.254       1.217       0.922       0.960       0.225       0.252       0.170      -0.064
 6.220001  1.  -2.2490  1.  -0.031  -0.015   0.025  -0.123   0.594   0.007   0.304  -0.864   1.239   0.132   0.002   0.002  -0.023    -0.028  -0.018   0.217   0.058   0.144   0.701   0.010   0.004       1.442       1.118       1.196       1.160       0.921       0.960       0.214       0.243       0.175      -0.063
 6.240000  1.  -2.2490  1.  -0.031  -0.015   0.025  -0.124   0.609   0.007   0.313  -0.894   1.258   0.133   0.002   0.002  -0.025    -0.030  -0.018   0.222   0.059   0.148   0.720   0.010   0.004       1.460       1.131       1.213       1.177       0.921       0.960       0.218       0.247       0.170      -0.062
 6.260000  1.  -2.2490  1.  -0.032  -0.016   0.026  -0.126   0.629   0.007   0.324  -0.935   1.285   0.134   0.002   0.002  -0.027    -0.032  -0.019   0.229   0.061   0.153   0.747   0.010   0.004       1.485       1.148       1.238       1.201       0.922       0.960       0.224       0.251       0.162      -0.061
 6.280000  1.  -2.2490  1.  -0.032  -0.016   0.027  -0.126   0.639   0.007   0.330  -0.956   1.295   0.135   0.001   0.001  -0.029    -0.033  -0.020   0.232   0.062   0.155   0.760   0.010   0.004       1.493       1.153       1.247       1.210       0.922       0.960       0.227       0.253       0.157      -0.060
 6.300000  1.  -2.2490  1.  -0.033  -0.016   0.028  -0.125   0.648   0.008   0.335  -0.976   1.300   0.135   0.001   0.001  -0.030    -0.034  -0.021   0.235   0.063   0.157   0.772   0.011   0.004       1.495       1.153       1.251       1.214       0.922       0.960       0.229       0.255       0.150      -0.058
 6.319999  1.  -2.2490  1.  -0.034  -0.016   0.029  -0.128   0.683   0.008   0.356  -1.049   1.349   0.138   0.000   0.000  -0.034    -0.038  -0.022   0.248   0.067   0.165   0.820   0.011   0.004       1.540       1.185       1.294       1.256       0.923       0.961       0.239       0.263       0.137      -0.056
 6.340000  1.  -2.2490  1.  -0.036  -0.017   0.032  -0.133   0.738   0.009   0.387  -1.161   1.432   0.143  -0.001  -0.001  -0.040    -0.044  -0.025   0.269   0.072   0.179   0.895   0.011   0.004       1.615       1.238       1.365       1.325       0.924       0.961       0.255       0.276       0.118      -0.054
 6.360001  1.  -2.2490  1.  -0.039  -0.019   0.036  -0.139   0.811   0.010   0.429  -1.312   1.543   0.149  -0.003  -0.003  -0.047    -0.051  -0.029   0.296   0.080   0.197   0.996   0.012   0.004       1.714       1.309       1.459       1.417       0.926       0.962       0.276       0.293       0.093      -0.052
 6.380000  1.  -2.2490  1.  -0.043  -0.021   0.042  -0.149   0.920   0.011   0.491  -1.538   1.719   0.159  -0.005  -0.005  -0.059    -0.062  -0.035   0.339   0.091   0.225   1.149   0.013   0.004       1.866       1.420       1.602       1.558       0.929       0.963       0.309       0.321       0.057      -0.049
 6.399999  1.  -2.2490  1.  -0.046  -0.022   0.046  -0.155   0.999   0.013   0.537  -1.706   1.843   0.166  -0.007  -0.007  -0.068    -0.071  -0.039   0.370   0.100   0.246   1.262   0.014   0.003       1.968       1.493       1.699       1.654       0.930       0.964       0.334       0.341       0.027      -0.045
 6.420001  1.  -2.2490  1.  -0.048  -0.023   0.049  -0.159   1.063   0.014   0.575  -1.846   1.941   0.172  -0.009  -0.009  -0.076    -0.078  -0.043   0.395   0.107   0.263   1.357   0.015   0.003       2.045       1.548       1.774       1.728       0.932       0.965       0.354       0.357      -0.001      -0.041
 6.440000  1.  -2.2490  1.  -0.051  -0.025   0.054  -0.167   1.150   0.019   0.619  -2.009   2.082   0.189  -0.011  -0.011  -0.086    -0.088  -0.046   0.428   0.115   0.286   1.479   0.016   0.003       2.162       1.630       1.881       1.836       0.933       0.966       0.381       0.374      -0.043      -0.039
 6.460000  1.  -2.2490  1.  -0.054  -0.026   0.056  -0.171   1.223   0.032   0.646  -2.102   2.186   0.217  -0.013  -0.012  -0.096    -0.097  -0.048   0.451   0.120   0.305   1.569   0.017   0.003       2.257       1.686       1.958       1.920       0.934       0.966       0.400       0.376      -0.096      -0.040
 6.480000  1.  -2.2490  1.  -0.079  -0.033   0.076  -0.135   1.342   0.039   0.516  -1.197   3.720   0.510  -0.005   0.005   0.221     0.035   0.069   0.255   0.068   0.274   1.113   0.017   0.010       3.741       2.799       3.117       3.086       0.997       0.999       0.875       0.978       1.699      -0.202
 6.499999  1.  -2.2490  1.  -0.058  -0.012   0.258   1.813   2.835   0.382   1.595  -1.292   3.454   2.107  -0.019   0.021   0.794     0.669   0.667   0.176   0.070   0.130   1.219   0.010   0.004       2.721       0.726       2.483       2.474       1.212       1.155       1.508       2.300       1.888       0.193
 6.520000  1.  -2.2490  1.  -0.053  -0.009   0.277   2.036   3.020   0.417   1.695  -1.362   3.342   2.210  -0.021   0.021   0.824     0.712   0.707   0.179   0.064   0.123   1.230   0.009   0.003       2.465       0.370       2.316       2.316       1.245       1.177       1.546       2.325       1.741       0.222
 6.539999  1.  -2.2490  1.  -0.050  -0.008   0.281   2.126   3.011   0.413   1.683  -1.347   3.145   2.196  -0.022   0.020   0.812     0.719   0.719   0.198   0.067   0.123   1.195   0.008   0.002       2.261       0.127       2.161       2.121       1.262       1.189       1.487       2.258       1.584       0.236
 6.560000  1.  -2.2490  1.  -0.047  -0.007   0.279   2.192   2.917   0.390   1.620  -1.293   2.857   2.129  -0.022   0.019   0.782     0.715   0.723   0.227   0.072   0.125   1.133   0.008   0.001       2.014      -0.144       1.962       1.847       1.279       1.201       1.380       2.144       1.389       0.248
 6.579999  1.  -2.2490  1.  -0.043  -0.009   0.268   2.223   2.687   0.339   1.478  -1.177   2.430   1.984  -0.021   0.016   0.725     0.695   0.717   0.273   0.082   0.130   1.031   0.007  -0.001       1.697      -0.465       1.690       1.444       1.298       1.214       1.213       1.970       1.144       0.257
 6.600000  1.  -2.2490  1.  -0.042  -0.013   0.242   2.132   2.265   0.252   1.228  -0.972   1.923   1.742  -0.019   0.013   0.634     0.650   0.692   0.331   0.099   0.141   0.902   0.006  -0.002       1.433      -0.680       1.426       0.993       1.301       1.215       1.012       1.764       0.893       0.259
 6.619999  1.  -2.2490  1.  -0.044  -0.016   0.215   1.909   2.010   0.203   1.068  -0.906   1.754   1.571  -0.018   0.011   0.568     0.599   0.655   0.357   0.103   0.150   0.858   0.006  -0.003       1.474      -0.534       1.410       0.918       1.269       1.193       0.935       1.664       0.752       0.255
 6.639999  1.  -2.2490  1.  -0.045  -0.018   0.201   1.765   1.953   0.198   1.015  -0.905   1.757   1.513  -0.018   0.009   0.541     0.571   0.634   0.359   0.098   0.153   0.854   0.006  -0.003       1.553      -0.385       1.448       0.980       1.250       1.178       0.938       1.640       0.674       0.254
 6.660000  1.  -2.2490  1.  -0.046  -0.019   0.187   1.601   1.904   0.199   0.964  -0.904   1.788   1.458  -0.018   0.008   0.513     0.539   0.608   0.358   0.093   0.156   0.856   0.006  -0.003       1.662      -0.200       1.506       1.075       1.226       1.161       0.946       1.616       0.601       0.250
 6.679999  1.  -2.2490  1.  -0.048  -0.020   0.165   1.362   1.833   0.202   0.892  -0.900   1.855   1.378  -0.018   0.007   0.466     0.491   0.566   0.356   0.086   0.162   0.867   0.006  -0.002       1.832       0.082       1.602       1.225       1.186       1.133       0.946       1.575       0.522       0.242
 6.699999  1.  -2.2490  1.  -0.052  -0.023   0.131   0.967   1.713   0.213   0.774  -0.891   2.004   1.237  -0.017   0.004   0.378     0.400   0.479   0.351   0.078   0.177   0.900   0.007  -0.001       2.124       0.564       1.775       1.492       1.119       1.087       0.928       1.484       0.424       0.218
 6.720000  1.  -2.2490  1.  -0.059  -0.028   0.075   0.270   1.495   0.234   0.569  -0.897   2.410   0.924  -0.014  -0.002   0.168     0.185   0.258   0.342   0.066   0.223   1.023   0.011   0.003       2.637       1.453       2.099       2.002       1.014       1.015       0.817       1.164       0.287       0.115
 6.739999  1.  -2.2490  1.  -0.063  -0.031   0.039  -0.224   1.325   0.242   0.437  -0.965   2.886   0.603  -0.010  -0.007  -0.054    -0.039   0.007   0.340   0.066   0.286   1.223   0.017   0.009       2.972       2.107       2.336       2.382       0.951       0.973       0.473       0.420       0.290      -0.179
 6.759999  1.  -2.2490  1.  -0.063  -0.031   0.038  -0.231   1.317   0.236   0.434  -0.991   2.818   0.586  -0.010  -0.008  -0.064    -0.052  -0.001   0.347   0.069   0.293   1.244   0.018   0.009       2.950       2.092       2.317       2.363       0.949       0.972       0.444       0.366       0.215      -0.182
 6.780000  1.  -2.2490  1.  -0.063  -0.031   0.039  -0.229   1.315   0.229   0.438  -1.017   2.790   0.579  -0.010  -0.008  -0.064    -0.054  -0.002   0.351   0.071   0.295   1.254   0.018   0.009       2.945       2.090       2.315       2.359       0.949       0.972       0.442       0.361       0.195      -0.178
 6.799999  1.  -2.2490  1.  -0.064  -0.032   0.040  -0.227   1.312   0.219   0.444  -1.059   2.759   0.567  -0.010  -0.008  -0.063    -0.058  -0.003   0.357   0.073   0.298   1.270   0.018   0.009       2.938       2.088       2.314       2.355       0.949       0.972       0.440       0.357       0.173      -0.173
 6.819999  1.  -2.2490  1.  -0.064  -0.032   0.041  -0.223   1.311   0.199   0.466  -1.161   2.731   0.538  -0.010  -0.009  -0.063    -0.062  -0.007   0.371   0.079   0.303   1.306   0.018   0.008       2.917       2.082       2.314       2.344       0.949       0.972       0.442       0.363       0.154      -0.163
 6.839999  1.  -2.2490  1.  -0.064  -0.032   0.043  -0.221   1.310   0.181   0.484  -1.247   2.709   0.510  -0.010  -0.009  -0.063    -0.065  -0.011   0.383   0.085   0.307   1.337   0.018   0.008       2.905       2.084       2.319       2.340       0.949       0.973       0.441       0.367       0.140      -0.155
 6.860000  1.  -2.2490  1.  -0.064  -0.032   0.042  -0.224   1.305   0.178   0.482  -1.247   2.694   0.501  -0.010  -0.009  -0.067    -0.068  -0.014   0.388   0.086   0.309   1.340   0.018   0.008       2.904       2.084       2.319       2.335       0.949       0.972       0.427       0.346       0.112      -0.156
 6.879999  1.  -2.2490  1.  -0.064  -0.032   0.041  -0.227   1.305   0.184   0.477  -1.210   2.726   0.503  -0.010  -0.009  -0.065    -0.065  -0.015   0.386   0.085   0.308   1.327   0.018   0.008       2.925       2.100       2.334       2.349       0.950       0.973       0.426       0.349       0.140      -0.161
 6.899999  1.  -2.2490  1.  -0.064  -0.032   0.040  -0.230   1.305   0.185   0.475  -1.187   2.758   0.501  -0.010  -0.009  -0.063    -0.062  -0.016   0.386   0.085   0.307   1.319   0.018   0.008       2.943       2.115       2.351       2.361       0.951       0.973       0.427       0.354       0.167      -0.165
 6.919999  1.  -2.2490  1.  -0.065  -0.032   0.039  -0.232   1.304   0.184   0.477  -1.183   2.787   0.494  -0.009  -0.009  -0.060    -0.059  -0.017   0.389   0.086   0.307   1.316   0.018   0.008       2.959       2.131       2.368       2.373       0.952       0.974       0.428       0.361       0.192      -0.167
 6.939999  1.  -2.2490  1.  -0.065  -0.032   0.039  -0.233   1.303   0.176   0.485  -1.204   2.815   0.481  -0.009  -0.009  -0.058    -0.057  -0.020   0.394   0.088   0.307   1.320   0.018   0.008       2.971       2.145       2.385       2.382       0.953       0.975       0.430       0.369       0.215      -0.168
 6.959999  1.  -2.2490  1.  -0.065  -0.032   0.039  -0.233   1.300   0.162   0.499  -1.257   2.839   0.460  -0.009  -0.009  -0.054    -0.054  -0.024   0.405   0.092   0.308   1.334   0.018   0.008       2.977       2.159       2.404       2.390       0.954       0.976       0.434       0.381       0.236      -0.165
 6.979999  1.  -2.2490  1.  -0.066  -0.033   0.040  -0.231   1.296   0.139   0.524  -1.360   2.858   0.425  -0.009  -0.009  -0.051    -0.052  -0.029   0.421   0.098   0.311   1.364   0.018   0.007       2.973       2.171       2.424       2.393       0.955       0.976       0.439       0.397       0.253      -0.159
 6.999999  1.  -2.2490  1.  -0.066  -0.033   0.042  -0.227   1.289   0.100   0.564  -1.539   2.864   0.372  -0.010  -0.010  -0.046    -0.052  -0.036   0.447   0.108   0.315   1.416   0.018   0.006       2.955       2.180       2.443       2.390       0.956       0.978       0.447       0.419       0.260      -0.146
 7.020000  1.  -2.2490  1.  -0.067  -0.033   0.044  -0.228   1.277   0.071   0.588  -1.655   2.883   0.338  -0.010  -0.010  -0.040    -0.051  -0.041   0.464   0.113   0.316   1.443   0.018   0.006       2.969       2.211       2.473       2.406       0.957       0.979       0.451       0.434       0.276      -0.140
 7.040001  1.  -2.2490  1.  -0.068  -0.034   0.043  -0.233   1.271   0.069   0.585  -1.633   2.930   0.336  -0.009  -0.010  -0.036    -0.046  -0.042   0.465   0.113   0.314   1.429   0.018   0.006       3.006       2.244       2.503       2.430       0.959       0.980       0.451       0.438       0.308      -0.147
 7.059999  1.  -2.2490  1.  -0.069  -0.034   0.041  -0.237   1.269   0.075   0.575  -1.561   3.008   0.346  -0.009  -0.009  -0.028    -0.037  -0.040   0.460   0.110   0.310   1.396   0.018   0.006       3.059       2.283       2.542       2.466       0.961       0.981       0.460       0.454       0.377      -0.157
 7.079998  1.  -2.2490  1.  -0.070  -0.034   0.039  -0.242   1.265   0.081   0.565  -1.483   3.094   0.358  -0.008  -0.008  -0.018    -0.027  -0.039   0.454   0.107   0.306   1.360   0.018   0.006       3.120       2.329       2.588       2.506       0.964       0.982       0.470       0.473       0.452      -0.169
 7.099998  1.  -2.2490  1.  -0.070  -0.035   0.037  -0.247   1.262   0.087   0.554  -1.399   3.186   0.370  -0.007  -0.007  -0.008    -0.016  -0.037   0.449   0.104   0.301   1.322   0.017   0.007       3.186       2.378       2.637       2.549       0.966       0.984       0.482       0.493       0.532      -0.180
 7.119998  1.  -2.2490  1.  -0.072  -0.035   0.035  -0.251   1.258   0.094   0.542  -1.310   3.286   0.383  -0.006  -0.006   0.004    -0.004  -0.035   0.443   0.101   0.295   1.281   0.017   0.007       3.257       2.430       2.690       2.596       0.969       0.986       0.495       0.516       0.616      -0.192
 7.139998  1.  -2.2490  1.  -0.073  -0.035   0.032  -0.256   1.253   0.100   0.531  -1.217   3.392   0.397  -0.006  -0.006   0.016     0.009  -0.033   0.438   0.098   0.289   1.239   0.017   0.007       3.333       2.487       2.747       2.647       0.973       0.988       0.510       0.541       0.704      -0.204
 7.160000  1.  -2.2490  1.  -0.074  -0.035   0.030  -0.258   1.250   0.105   0.521  -1.137   3.471   0.408  -0.005  -0.005   0.025     0.021  -0.033   0.437   0.096   0.286   1.206   0.017   0.008       3.393       2.527       2.793       2.683       0.976       0.989       0.519       0.557       0.759      -0.212
 7.180000  1.  -2.2490  1.  -0.075  -0.036   0.030  -0.274   1.242   0.109   0.517  -1.104   3.583   0.416  -0.005  -0.004   0.033     0.030  -0.028   0.427   0.093   0.279   1.178   0.017   0.008       3.479       2.613       2.858       2.749       0.979       0.991       0.530       0.587       0.843      -0.225
 7.199999  1.  -2.2490  1.  -0.076  -0.037   0.029  -0.283   1.228   0.104   0.511  -1.091   3.619   0.415  -0.004  -0.004   0.038     0.032  -0.028   0.426   0.091   0.277   1.164   0.017   0.008       3.532       2.663       2.896       2.785       0.980       0.992       0.529       0.585       0.860      -0.232
 7.219998  1.  -2.2490  1.  -0.077  -0.037   0.029  -0.291   1.217   0.102   0.503  -1.058   3.672   0.420  -0.004  -0.004   0.046     0.036  -0.026   0.423   0.089   0.273   1.141   0.017   0.008       3.593       2.716       2.939       2.826       0.982       0.993       0.535       0.596       0.900      -0.239
 7.240000  1.  -2.2490  1.  -0.078  -0.038   0.028  -0.297   1.206   0.099   0.495  -1.026   3.722   0.425  -0.004  -0.003   0.056     0.041  -0.024   0.419   0.086   0.269   1.118   0.017   0.008       3.652       2.767       2.981       2.867       0.985       0.994       0.543       0.608       0.942      -0.245
 7.260000  1.  -2.2490  1.  -0.079  -0.038   0.028  -0.301   1.195   0.095   0.488  -0.994   3.769   0.430  -0.003  -0.002   0.067     0.045  -0.022   0.416   0.083   0.265   1.095   0.017   0.008       3.712       2.816       3.025       2.907       0.987       0.995       0.553       0.620       0.986      -0.250
 7.280000  1.  -2.2490  1.  -0.080  -0.039   0.028  -0.303   1.183   0.088   0.481  -0.962   3.811   0.433  -0.003  -0.002   0.080     0.049  -0.021   0.414   0.081   0.261   1.072   0.017   0.008       3.770       2.862       3.068       2.946       0.989       0.997       0.565       0.634       1.031      -0.254
 7.300000  1.  -2.2490  1.  -0.081  -0.039   0.027  -0.306   1.171   0.081   0.475  -0.939   3.838   0.435  -0.003  -0.001   0.089     0.053  -0.021   0.414   0.079   0.259   1.054   0.017   0.008       3.816       2.898       3.101       2.974       0.991       0.998       0.569       0.637       1.048      -0.257
 7.319999  1.  -2.2490  1.  -0.084  -0.041   0.030  -0.316   1.148   0.064   0.467  -0.923   3.907   0.431  -0.003   0.000   0.118     0.053  -0.016   0.405   0.074   0.252   1.028   0.017   0.008       3.949       3.021       3.201       3.072       0.996       1.000       0.599       0.672       1.145      -0.265
 7.340000  1.  -2.2490  1.  -0.088  -0.043   0.032  -0.344   1.122   0.056   0.452  -0.873   4.043   0.434  -0.002   0.001   0.148     0.055  -0.010   0.388   0.066   0.243   0.989   0.017   0.008       4.148       3.213       3.345       3.221       1.003       1.003       0.626       0.710       1.270      -0.285
 7.359999  1.  -2.2490  1.  -0.091  -0.044   0.035  -0.363   1.101   0.050   0.438  -0.816   4.161   0.439  -0.002   0.003   0.178     0.059  -0.003   0.371   0.059   0.235   0.952   0.017   0.008       4.325       3.377       3.474       3.351       1.009       1.007       0.656       0.753       1.391      -0.298
 7.380000  1.  -2.2490  1.  -0.094  -0.045   0.037  -0.375   1.084   0.042   0.426  -0.761   4.256   0.444  -0.001   0.004   0.209     0.062   0.004   0.357   0.053   0.227   0.918   0.017   0.009       4.482       3.518       3.590       3.467       1.016       1.010       0.687       0.795       1.504      -0.308
 7.399999  1.  -2.2490  1.  -0.096  -0.046   0.040  -0.381   1.070   0.033   0.415  -0.708   4.330   0.448  -0.001   0.006   0.241     0.064   0.010   0.344   0.048   0.221   0.887   0.017   0.009       4.621       3.637       3.694       3.568       1.021       1.013       0.717       0.835       1.611      -0.313
 7.419999  1.  -2.2490  1.  -0.098  -0.047   0.042  -0.380   1.059   0.022   0.406  -0.655   4.380   0.452   0.000   0.007   0.274     0.065   0.015   0.333   0.043   0.215   0.859   0.017   0.009       4.740       3.732       3.785       3.654       1.026       1.015       0.747       0.874       1.713      -0.316
 7.439999  1.  -2.2490  1.  -0.100  -0.047   0.045  -0.369   1.052   0.009   0.398  -0.607   4.403   0.454   0.000   0.009   0.307     0.064   0.020   0.324   0.040   0.211   0.836   0.017   0.009       4.831       3.797       3.857       3.720       1.031       1.018       0.779       0.914       1.807      -0.314
 7.462398  1.  -2.2490  1.  -0.101  -0.047   0.049  -0.347   1.050  -0.008   0.392  -0.558   4.397   0.456   0.001   0.011   0.347     0.063   0.024   0.317   0.037   0.208   0.815   0.017   0.010       4.901       3.834       3.917       3.771       1.035       1.020       0.817       0.958       1.909      -0.307
 7.477121  1.  -2.2490  1.  -0.102  -0.047   0.051  -0.325   1.051  -0.020   0.389  -0.528   4.374   0.456   0.002   0.012   0.374     0.061   0.027   0.313   0.036   0.206   0.803   0.017   0.010       4.929       3.839       3.944       3.792       1.038       1.022       0.843       0.988       1.976      -0.301
