 6.020000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.040001  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.059999  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.079998  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.100002  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.120001  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.139998  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.160000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.180000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.199999  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.220001  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.240000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.260000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.280000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.300000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.319999  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.340000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.360001  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.380000  -0.6392  1.  0.000  0.000  0.002  0.004  0.003  0.002  0.009  0.001  0.382  0.016  0.001    0.000  0.007  0.007  0.006  0.003  0.004  0.002  0.035  0.001  0.000  0.844
 6.399999  -0.6392  1.  0.000  0.000  0.002  0.003  0.002  0.001  0.008  0.001  0.283  0.013  0.000    0.001  0.012  0.006  0.005  0.002  0.003  0.002  0.026  0.001  0.000  0.852
 6.420001  -0.6392  1.  0.000  0.000  0.002  0.004  0.002  0.007  0.049  0.001  0.545  0.081  0.000    0.016  0.320  0.027  0.017  0.004  0.014  0.007  0.070  0.001  0.000  0.867
 6.440000  -0.6392  1.  0.000  0.000  0.001  0.017  0.002  0.025  0.150  0.001  1.079  0.246  0.000    0.049  1.012  0.085  0.054  0.010  0.040  0.020  0.170  0.003  0.000  0.904
 6.460000  -0.6392  1.  0.000  0.000  0.001  0.025  0.002  0.036  0.249  0.000  1.747  0.401  0.000    0.089  1.748  0.128  0.079  0.012  0.062  0.030  0.264  0.005  0.000  0.949
 6.480000  -0.6392  1.  0.000  0.000  0.001  0.027  0.001  0.040  0.301  0.000  2.518  0.480  0.000    0.129  2.317  0.139  0.084  0.013  0.072  0.032  0.329  0.006  0.000  0.989
 6.499999  -0.6392  1.  0.000  0.000  0.001  0.029  0.004  0.039  0.358  0.001  3.675  0.563  0.001    0.189  3.136  0.148  0.084  0.012  0.081  0.034  0.404  0.008  0.000  1.047
 6.520000  -0.6392  1.  0.000  0.000  0.001  0.045  0.014  0.040  0.347  0.004  3.937  0.546  0.001    0.196  3.147  0.147  0.086  0.015  0.080  0.034  0.410  0.008  0.000  1.049
 6.539999  -0.6392  1.  0.000  0.000  0.001  0.064  0.027  0.041  0.325  0.006  3.917  0.515  0.001    0.191  3.015  0.145  0.087  0.018  0.077  0.034  0.399  0.008  0.000  1.042
 6.560000  -0.6392  1.  0.000  0.000  0.001  0.093  0.046  0.041  0.287  0.011  3.526  0.463  0.001    0.167  2.674  0.142  0.090  0.024  0.073  0.034  0.368  0.007  0.000  1.017
 6.579999  -0.6392  1.  0.000  0.000  0.001  0.123  0.070  0.036  0.184  0.016  2.760  0.310  0.002    0.115  1.792  0.116  0.080  0.030  0.055  0.029  0.275  0.005  0.000  0.967
 6.600000  -0.6392  1.  0.000  0.000  0.001  0.076  0.040  0.029  0.200  0.009  4.602  0.328  0.003    0.193  2.499  0.095  0.062  0.019  0.053  0.023  0.347  0.008  0.000  1.017
 6.619999  -0.6392  1.  0.000  0.000  0.001  0.070  0.034  0.030  0.233  0.007  5.606  0.377  0.003    0.243  3.081  0.100  0.064  0.018  0.058  0.024  0.406  0.009  0.000  1.053
 6.639999  -0.6392  1.  0.000  0.000  0.001  0.073  0.035  0.032  0.248  0.007  5.311  0.401  0.002    0.240  3.221  0.106  0.067  0.018  0.062  0.025  0.412  0.009  0.000  1.057
 6.660000  -0.6392  1.  0.000  0.000  0.001  0.080  0.040  0.030  0.200  0.009  4.350  0.330  0.002    0.193  2.692  0.099  0.066  0.020  0.054  0.024  0.348  0.008  0.000  1.016
 6.679999  -0.6392  1.  0.000  0.000  0.001  0.090  0.050  0.025  0.117  0.012  3.418  0.204  0.002    0.141  1.919  0.077  0.056  0.023  0.039  0.019  0.263  0.006  0.000  0.967
 6.699999  -0.6392  1.  0.000  0.000  0.001  0.112  0.063  0.030  0.119  0.017  2.377  0.209  0.002    0.093  1.371  0.093  0.069  0.029  0.043  0.024  0.222  0.004  0.000  0.944
 6.720000  -0.6392  1.  0.000  0.000  0.001  0.122  0.072  0.032  0.122  0.021  1.728  0.213  0.002    0.060  0.939  0.102  0.076  0.032  0.045  0.026  0.194  0.003  0.000  0.930
 6.739999  -0.6392  1.  0.000  0.000  0.001  0.110  0.066  0.029  0.122  0.021  2.888  0.214  0.003    0.100  1.257  0.096  0.070  0.030  0.044  0.025  0.242  0.005  0.000  0.952
 6.759999  -0.6392  1.  0.000  0.000  0.001  0.111  0.068  0.031  0.142  0.024  3.961  0.257  0.003    0.139  1.583  0.110  0.076  0.035  0.053  0.029  0.303  0.006  0.000  0.976
 6.780000  -0.6392  1.  0.000  0.001  0.001  0.115  0.071  0.036  0.175  0.026  4.791  0.322  0.004    0.170  1.842  0.134  0.087  0.041  0.065  0.036  0.357  0.008  0.000  0.999
 6.799999  -0.6392  1.  0.001  0.001  0.002  0.126  0.075  0.043  0.224  0.027  5.414  0.414  0.005    0.193  2.051  0.170  0.103  0.049  0.081  0.046  0.409  0.009  0.000  1.022
 6.819999  -0.6392  1.  0.001  0.002  0.002  0.171  0.098  0.062  0.326  0.031  5.168  0.603  0.004    0.190  2.225  0.251  0.145  0.071  0.117  0.068  0.472  0.009  0.001  1.048
 6.839999  -0.6392  1.  0.002  0.002  0.004  0.207  0.117  0.071  0.329  0.037  4.946  0.642  0.005    0.176  2.005  0.291  0.168  0.091  0.133  0.081  0.488  0.009  0.001  1.038
 6.860000  -0.6392  1.  0.002  0.003  0.005  0.253  0.149  0.083  0.350  0.053  4.870  0.705  0.005    0.170  1.936  0.340  0.200  0.116  0.154  0.099  0.531  0.009  0.001  1.038
 6.879999  -0.6392  1.  0.003  0.004  0.008  0.298  0.183  0.096  0.372  0.071  4.801  0.774  0.005    0.166  1.865  0.392  0.235  0.143  0.176  0.118  0.582  0.009  0.002  1.038
 6.899999  -0.6392  1.  0.003  0.005  0.011  0.343  0.218  0.109  0.393  0.092  4.718  0.843  0.006    0.160  1.779  0.446  0.272  0.173  0.200  0.138  0.641  0.009  0.003  1.037
 6.919999  -0.6392  1.  0.004  0.005  0.015  0.384  0.255  0.122  0.415  0.117  4.625  0.915  0.006    0.154  1.679  0.502  0.312  0.204  0.225  0.161  0.711  0.010  0.004  1.036
 6.939999  -0.6392  1.  0.005  0.006  0.021  0.420  0.292  0.135  0.436  0.145  4.512  0.987  0.007    0.148  1.560  0.559  0.354  0.239  0.251  0.186  0.793  0.010  0.005  1.033
 6.959999  -0.6392  1.  0.005  0.007  0.028  0.447  0.331  0.148  0.457  0.179  4.390  1.061  0.008    0.142  1.419  0.619  0.401  0.278  0.280  0.214  0.894  0.010  0.007  1.029
 6.979999  -0.6392  1.  0.006  0.009  0.038  0.458  0.369  0.160  0.475  0.219  4.242  1.132  0.009    0.136  1.247  0.679  0.451  0.321  0.311  0.247  1.018  0.010  0.009  1.023
 6.999999  -0.6392  1.  0.006  0.009  0.046  0.417  0.370  0.157  0.457  0.242  4.123  1.122  0.009    0.130  1.043  0.687  0.469  0.341  0.321  0.264  1.100  0.010  0.010  1.013
 7.020000  -0.6392  1.  0.006  0.009  0.050  0.366  0.356  0.148  0.429  0.251  3.660  1.074  0.009    0.116  0.874  0.668  0.469  0.345  0.320  0.270  1.131  0.010  0.012  1.001
 7.040001  -0.6392  1.  0.006  0.008  0.047  0.349  0.337  0.141  0.407  0.239  3.652  1.021  0.009    0.113  0.831  0.635  0.446  0.329  0.305  0.258  1.079  0.010  0.011  0.999
 7.059999  -0.6392  1.  0.006  0.008  0.044  0.334  0.321  0.134  0.386  0.229  3.595  0.973  0.009    0.109  0.785  0.606  0.427  0.315  0.293  0.247  1.034  0.009  0.011  0.997
 7.079998  -0.6392  1.  0.005  0.007  0.042  0.317  0.304  0.127  0.364  0.220  3.470  0.921  0.009    0.103  0.731  0.575  0.408  0.301  0.279  0.236  0.987  0.009  0.011  0.995
 7.099998  -0.6392  1.  0.005  0.007  0.040  0.298  0.288  0.120  0.342  0.212  3.271  0.871  0.009    0.096  0.671  0.545  0.389  0.287  0.266  0.226  0.943  0.009  0.011  0.992
 7.119998  -0.6392  1.  0.004  0.006  0.038  0.278  0.271  0.112  0.320  0.206  2.965  0.819  0.009    0.086  0.602  0.515  0.372  0.275  0.254  0.216  0.899  0.009  0.011  0.988
 7.139998  -0.6392  1.  0.004  0.006  0.037  0.255  0.255  0.105  0.297  0.202  2.513  0.766  0.008    0.072  0.521  0.485  0.357  0.264  0.242  0.208  0.859  0.008  0.012  0.983
 7.160000  -0.6392  1.  0.003  0.005  0.035  0.219  0.227  0.093  0.262  0.191  1.860  0.681  0.008    0.053  0.413  0.435  0.328  0.243  0.221  0.192  0.787  0.008  0.012  0.975
 7.180000  -0.6392  1.  0.003  0.005  0.037  0.205  0.223  0.090  0.253  0.196  1.357  0.663  0.008    0.038  0.318  0.429  0.329  0.245  0.220  0.194  0.785  0.007  0.013  0.972
 7.199999  -0.6392  1.  0.004  0.005  0.040  0.221  0.241  0.098  0.272  0.214  1.685  0.711  0.009    0.046  0.336  0.459  0.352  0.263  0.235  0.207  0.835  0.008  0.013  0.977
 7.219998  -0.6392  1.  0.004  0.006  0.044  0.243  0.265  0.107  0.298  0.234  2.054  0.773  0.010    0.056  0.371  0.497  0.381  0.284  0.253  0.222  0.895  0.009  0.014  0.984
 7.240000  -0.6392  1.  0.004  0.006  0.047  0.263  0.286  0.116  0.322  0.255  2.409  0.829  0.011    0.065  0.408  0.531  0.407  0.304  0.268  0.236  0.950  0.010  0.015  0.992
 7.260000  -0.6392  1.  0.005  0.007  0.051  0.282  0.308  0.124  0.345  0.276  2.764  0.883  0.012    0.075  0.447  0.563  0.434  0.324  0.284  0.250  1.005  0.010  0.016  1.000
 7.280000  -0.6392  1.  0.005  0.007  0.055  0.299  0.328  0.132  0.368  0.298  3.108  0.933  0.013    0.084  0.490  0.593  0.459  0.342  0.298  0.263  1.058  0.011  0.018  1.008
 7.300000  -0.6392  1.  0.005  0.007  0.059  0.313  0.347  0.139  0.388  0.320  3.437  0.978  0.014    0.093  0.536  0.619  0.483  0.360  0.311  0.274  1.107  0.012  0.019  1.015
 7.319999  -0.6392  1.  0.005  0.007  0.058  0.302  0.336  0.135  0.378  0.313  3.705  0.949  0.015    0.099  0.547  0.599  0.470  0.350  0.302  0.267  1.091  0.012  0.019  1.021
 7.340000  -0.6392  1.  0.005  0.008  0.060  0.335  0.360  0.146  0.416  0.326  3.510  1.025  0.014    0.095  0.586  0.637  0.493  0.365  0.317  0.277  1.104  0.012  0.019  1.031
 7.359999  -0.6392  1.  0.006  0.008  0.061  0.370  0.383  0.158  0.457  0.337  3.399  1.100  0.014    0.094  0.637  0.672  0.513  0.377  0.330  0.285  1.115  0.012  0.019  1.042
 7.380000  -0.6392  1.  0.006  0.009  0.063  0.404  0.406  0.169  0.496  0.349  3.283  1.172  0.014    0.093  0.687  0.706  0.533  0.388  0.343  0.294  1.125  0.012  0.018  1.054
 7.399999  -0.6392  1.  0.007  0.010  0.065  0.437  0.429  0.180  0.535  0.362  3.164  1.242  0.014    0.092  0.736  0.738  0.553  0.400  0.356  0.302  1.135  0.012  0.018  1.065
 7.419999  -0.6392  1.  0.007  0.010  0.067  0.468  0.453  0.191  0.573  0.376  3.040  1.309  0.014    0.091  0.784  0.770  0.573  0.412  0.368  0.310  1.145  0.013  0.018  1.077
 7.439999  -0.6392  1.  0.008  0.011  0.070  0.498  0.476  0.201  0.610  0.392  2.914  1.373  0.014    0.089  0.832  0.799  0.593  0.423  0.380  0.318  1.156  0.013  0.018  1.089
 7.462398  -0.6392  1.  0.008  0.011  0.073  0.528  0.502  0.213  0.649  0.412  2.768  1.439  0.014    0.088  0.883  0.831  0.615  0.437  0.393  0.328  1.167  0.013  0.018  1.102
 7.477121  -0.6392  1.  0.008  0.012  0.076  0.546  0.518  0.220  0.674  0.426  2.669  1.479  0.014    0.087  0.915  0.850  0.629  0.445  0.401  0.334  1.175  0.013  0.018  1.110
 7.491362  -0.6392  1.  0.009  0.012  0.078  0.561  0.534  0.226  0.696  0.441  2.572  1.516  0.014    0.086  0.946  0.867  0.643  0.454  0.409  0.340  1.183  0.013  0.018  1.118
 7.505150  -0.6392  1.  0.009  0.012  0.081  0.574  0.549  0.232  0.716  0.457  2.473  1.547  0.014    0.084  0.974  0.882  0.656  0.462  0.416  0.345  1.190  0.013  0.018  1.125
 7.518514  -0.6392  1.  0.009  0.013  0.084  0.583  0.563  0.237  0.733  0.474  2.374  1.573  0.015    0.083  1.000  0.895  0.668  0.470  0.422  0.351  1.197  0.012  0.018  1.131
 7.531479  -0.6392  1.  0.009  0.012  0.084  0.571  0.557  0.235  0.731  0.475  2.276  1.559  0.015    0.081  1.015  0.884  0.664  0.465  0.418  0.348  1.187  0.012  0.018  1.135
 7.544068  -0.6392  1.  0.009  0.013  0.086  0.578  0.567  0.238  0.735  0.487  2.167  1.571  0.015    0.078  0.994  0.895  0.673  0.473  0.423  0.353  1.195  0.012  0.018  1.135
 7.556303  -0.6392  1.  0.009  0.012  0.085  0.572  0.559  0.235  0.729  0.479  2.209  1.554  0.015    0.078  0.997  0.882  0.663  0.465  0.418  0.348  1.175  0.012  0.018  1.138
 7.568202  -0.6392  1.  0.009  0.012  0.084  0.573  0.557  0.234  0.730  0.476  2.248  1.550  0.015    0.079  1.001  0.877  0.659  0.461  0.416  0.345  1.166  0.012  0.017  1.142
 7.579783  -0.6392  1.  0.009  0.012  0.084  0.573  0.555  0.233  0.729  0.474  2.286  1.545  0.015    0.079  1.004  0.872  0.655  0.458  0.413  0.343  1.156  0.012  0.017  1.145
 7.591064  -0.6392  1.  0.009  0.012  0.083  0.573  0.553  0.232  0.728  0.471  2.324  1.539  0.014    0.079  1.005  0.866  0.650  0.454  0.411  0.340  1.146  0.012  0.017  1.148
 7.602060  -0.6392  1.  0.009  0.012  0.082  0.570  0.549  0.230  0.724  0.467  2.366  1.529  0.014    0.079  1.002  0.858  0.643  0.449  0.408  0.337  1.133  0.012  0.016  1.151
 7.628389  -0.6392  1.  0.009  0.012  0.080  0.566  0.540  0.226  0.717  0.459  2.459  1.506  0.014    0.080  0.995  0.839  0.629  0.439  0.400  0.329  1.103  0.012  0.015  1.157
 7.653213  -0.6392  1.  0.009  0.012  0.078  0.559  0.530  0.222  0.706  0.450  2.547  1.478  0.013    0.080  0.979  0.818  0.613  0.427  0.392  0.321  1.068  0.011  0.014  1.163
 7.676693  -0.6392  1.  0.009  0.012  0.075  0.547  0.516  0.215  0.691  0.439  2.635  1.441  0.013    0.079  0.951  0.793  0.594  0.413  0.382  0.311  1.028  0.011  0.013  1.166
 7.698970  -0.6392  1.  0.008  0.011  0.072  0.532  0.500  0.208  0.670  0.427  2.734  1.396  0.012    0.078  0.913  0.763  0.571  0.398  0.370  0.300  0.982  0.011  0.012  1.169
 7.720160  -0.6392  1.  0.008  0.011  0.069  0.513  0.481  0.199  0.645  0.414  2.828  1.342  0.012    0.076  0.862  0.728  0.545  0.380  0.356  0.287  0.929  0.010  0.011  1.169
 7.740363  -0.6392  1.  0.008  0.010  0.065  0.475  0.447  0.184  0.602  0.390  2.913  1.257  0.011    0.074  0.790  0.677  0.508  0.356  0.335  0.269  0.874  0.010  0.010  1.166
 7.756545  -0.6392  1.  0.008  0.010  0.065  0.477  0.448  0.184  0.594  0.391  2.916  1.245  0.011    0.072  0.757  0.673  0.505  0.354  0.333  0.268  0.859  0.010  0.009  1.166
 7.806545  -0.6392  1.  0.008  0.010  0.063  0.488  0.452  0.183  0.588  0.393  3.054  1.230  0.011    0.070  0.721  0.664  0.497  0.348  0.327  0.262  0.832  0.010  0.009  1.175
 7.856545  -0.6392  1.  0.008  0.010  0.060  0.482  0.440  0.177  0.559  0.384  3.228  1.172  0.010    0.067  0.643  0.634  0.474  0.330  0.311  0.247  0.781  0.010  0.008  1.180
 7.906545  -0.6392  1.  0.008  0.010  0.059  0.493  0.443  0.177  0.554  0.385  3.357  1.161  0.010    0.064  0.600  0.627  0.468  0.325  0.306  0.242  0.763  0.010  0.007  1.189
 7.956545  -0.6392  1.  0.008  0.010  0.058  0.512  0.448  0.179  0.567  0.386  3.468  1.174  0.010    0.064  0.601  0.625  0.465  0.320  0.302  0.236  0.753  0.010  0.008  1.204
 8.006543  -0.6392  1.  0.008  0.010  0.055  0.520  0.443  0.178  0.571  0.381  3.599  1.166  0.009    0.061  0.579  0.609  0.452  0.308  0.293  0.226  0.730  0.011  0.007  1.218
 8.056546  -0.6392  1.  0.007  0.009  0.059  0.523  0.429  0.184  0.583  0.434  3.699  1.290  0.009    0.060  0.655  0.637  0.475  0.307  0.280  0.215  0.747  0.016  0.018  1.232
 8.106544  -0.6392  1.  0.007  0.009  0.058  0.531  0.427  0.185  0.608  0.420  4.006  1.299  0.010    0.062  0.681  0.634  0.471  0.298  0.277  0.210  0.758  0.016  0.017  1.253
 8.156547  -0.6392  1.  0.007  0.009  0.057  0.534  0.422  0.186  0.625  0.404  4.407  1.297  0.010    0.062  0.690  0.626  0.463  0.287  0.272  0.203  0.766  0.016  0.016  1.271
 8.206545  -0.6392  1.  0.006  0.008  0.055  0.531  0.410  0.184  0.630  0.384  4.929  1.273  0.010    0.060  0.673  0.610  0.451  0.271  0.263  0.193  0.768  0.017  0.015  1.287
 8.256547  -0.6392  1.  0.006  0.007  0.054  0.529  0.402  0.186  0.631  0.366  5.506  1.249  0.011    0.054  0.637  0.602  0.446  0.261  0.258  0.187  0.779  0.017  0.014  1.299
 8.306547  -0.6392  1.  0.006  0.008  0.062  0.678  0.508  0.217  0.694  0.416  6.147  1.353  0.013    0.055  0.692  0.679  0.507  0.302  0.289  0.210  0.850  0.017  0.014  1.322
 8.356546  -0.6392  1.  0.007  0.009  0.072  0.837  0.627  0.252  0.763  0.483  6.718  1.474  0.016    0.056  0.754  0.764  0.576  0.349  0.321  0.235  0.931  0.019  0.015  1.348
 8.406547  -0.6392  1.  0.007  0.010  0.083  0.983  0.737  0.281  0.818  0.542  7.203  1.566  0.018    0.056  0.799  0.832  0.633  0.386  0.344  0.253  1.000  0.020  0.017  1.373
 8.456547  -0.6392  1.  0.007  0.010  0.094  1.096  0.827  0.299  0.849  0.585  7.502  1.605  0.019    0.054  0.817  0.872  0.670  0.410  0.356  0.262  1.051  0.021  0.018  1.395
 8.506547  -0.6392  1.  0.006  0.008  0.103  1.138  0.872  0.298  0.832  0.599  7.538  1.556  0.019    0.050  0.788  0.864  0.675  0.412  0.348  0.257  1.075  0.021  0.019  1.408
 8.556547  -0.6392  1.  0.005  0.007  0.102  1.083  0.837  0.280  0.787  0.568  7.486  1.447  0.018    0.046  0.750  0.810  0.639  0.384  0.324  0.235  1.056  0.022  0.019  1.416
 8.606546  -0.6392  1.  0.005  0.007  0.105  1.111  0.851  0.284  0.799  0.576  7.221  1.464  0.017    0.044  0.744  0.814  0.638  0.382  0.327  0.231  1.037  0.021  0.018  1.435
 8.656548  -0.6392  1.  0.005  0.007  0.114  1.156  0.893  0.296  0.833  0.610  6.911  1.519  0.017    0.045  0.764  0.843  0.661  0.396  0.337  0.237  1.058  0.022  0.019  1.457
 8.706548  -0.6392  1.  0.005  0.007  0.124  1.164  0.918  0.300  0.851  0.629  6.698  1.534  0.017    0.045  0.774  0.855  0.675  0.401  0.339  0.239  1.087  0.022  0.019  1.472
 8.756548  -0.6392  1.  0.005  0.007  0.135  1.195  0.960  0.311  0.887  0.665  6.417  1.589  0.017    0.046  0.794  0.884  0.698  0.414  0.350  0.247  1.112  0.022  0.019  1.493
 8.806548  -0.6392  1.  0.006  0.008  0.149  1.265  1.026  0.330  0.949  0.708  6.058  1.679  0.017    0.048  0.832  0.928  0.732  0.433  0.367  0.257  1.142  0.021  0.019  1.520
 8.856548  -0.6392  1.  0.006  0.009  0.164  1.358  1.102  0.353  1.028  0.757  5.671  1.803  0.017    0.051  0.874  0.977  0.770  0.457  0.388  0.270  1.172  0.021  0.019  1.550
 8.906549  -0.6392  1.  0.007  0.010  0.182  1.456  1.182  0.378  1.128  0.809  5.302  1.942  0.018    0.053  0.918  1.029  0.809  0.481  0.409  0.283  1.201  0.021  0.019  1.580
 8.956549  -0.6392  1.  0.007  0.009  0.198  1.494  1.218  0.389  1.200  0.823  5.054  2.019  0.019    0.054  0.938  1.047  0.825  0.488  0.417  0.285  1.227  0.021  0.018  1.601
 9.006547  -0.6392  1.  0.006  0.009  0.225  1.585  1.296  0.413  1.295  0.859  4.761  2.128  0.020    0.057  0.979  1.093  0.860  0.506  0.434  0.294  1.264  0.021  0.018  1.626
